,open,high,low,close,volume
2013-10-02 11:42:47.100,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:42:47.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:42:50.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:42:50.800,1449.0,1449.0,1449.0,1449.0,21.0
2013-10-02 11:42:51.400,1448.25,1448.25,1448.25,1448.25,18.0
2013-10-02 11:42:52.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:42:53.800,1448.25,1448.25,1448.25,1448.25,10.0
2013-10-02 11:42:54.100,1449.0,1449.0,1449.0,1449.0,20.0
2013-10-02 11:42:55.100,1449.0,1449.0,1449.0,1449.0,3.0
2013-10-02 11:42:57.600,1448.25,1448.25,1448.25,1448.25,25.0
2013-10-02 11:42:58.500,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:42:59.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:42:59.400,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:00.700,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:00.900,1448.25,1448.25,1448.25,1448.25,18.0
2013-10-02 11:43:01.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:02.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:03.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:04.100,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:43:05.000,1448.25,1448.25,1448.25,1448.25,25.0
2013-10-02 11:43:05.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:06.700,1448.25,1448.25,1448.25,1448.25,4.0
2013-10-02 11:43:06.800,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:06.900,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:10.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:10.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:10.900,1448.25,1448.25,1448.25,1448.25,18.0
2013-10-02 11:43:12.100,1448.25,1448.25,1448.25,1448.25,3.0
2013-10-02 11:43:12.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:13.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:13.400,1448.25,1448.25,1448.25,1448.25,5.0
2013-10-02 11:43:13.600,1448.25,1448.25,1448.25,1448.25,15.0
2013-10-02 11:43:15.600,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:43:16.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:17.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:17.400,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:20.300,1449.0,1449.0,1449.0,1449.0,50.0
2013-10-02 11:43:20.900,1448.25,1448.25,1448.25,1448.25,14.0
2013-10-02 11:43:22.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:23.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:25.700,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:29.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:29.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:29.900,1449.0,1449.0,1449.0,1449.0,402.0
2013-10-02 11:43:30.000,1449.0,1449.0,1448.5,1449.0,15.0
2013-10-02 11:43:30.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:30.900,1448.25,1448.25,1448.25,1448.25,15.0
2013-10-02 11:43:31.400,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:33.900,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:35.100,1448.5,1448.5,1448.5,1448.5,20.0
2013-10-02 11:43:37.000,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:37.800,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:38.400,1449.0,1449.0,1449.0,1449.0,11.0
2013-10-02 11:43:38.500,1448.5,1449.0,1448.5,1448.5,12.0
2013-10-02 11:43:38.900,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:40.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:40.800,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:40.900,1448.5,1448.5,1448.0,1448.0,17.0
2013-10-02 11:43:42.000,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:42.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:43.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:43.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:45.300,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:46.000,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:47.300,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:43:48.800,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:50.900,1448.0,1448.0,1448.0,1448.0,18.0
2013-10-02 11:43:51.300,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:43:52.000,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:53.000,1448.5,1448.5,1448.5,1448.5,4.0
2013-10-02 11:43:57.100,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:43:57.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:43:57.600,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:00.900,1448.0,1448.5,1448.0,1448.5,17.0
2013-10-02 11:44:04.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:05.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:09.100,1449.0,1449.0,1449.0,1449.0,35.0
2013-10-02 11:44:10.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:10.900,1448.0,1448.0,1448.0,1448.0,13.0
2013-10-02 11:44:11.300,1449.0,1449.0,1449.0,1449.0,3.0
2013-10-02 11:44:15.700,1448.5,1448.5,1448.5,1448.5,5.0
2013-10-02 11:44:17.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:18.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:18.800,1449.0,1449.0,1449.0,1449.0,190.0
2013-10-02 11:44:18.900,1449.0,1449.0,1449.0,1449.0,68.0
2013-10-02 11:44:19.000,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:19.400,1448.5,1448.5,1448.5,1448.5,9.0
2013-10-02 11:44:20.300,1448.5,1448.5,1448.5,1448.5,5.0
2013-10-02 11:44:20.700,1449.0,1449.0,1449.0,1449.0,9.0
2013-10-02 11:44:20.900,1448.0,1448.0,1448.0,1448.0,13.0
2013-10-02 11:44:22.000,1448.5,1449.0,1448.5,1449.0,4.0
2013-10-02 11:44:22.200,1449.0,1449.0,1448.5,1448.5,25.0
2013-10-02 11:44:22.400,1449.0,1449.0,1449.0,1449.0,7.0
2013-10-02 11:44:22.900,1449.0,1449.0,1449.0,1449.0,10.0
2013-10-02 11:44:23.100,1449.0,1449.0,1449.0,1449.0,9.0
2013-10-02 11:44:23.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:23.900,1449.0,1449.0,1449.0,1449.0,30.0
2013-10-02 11:44:24.100,1449.0,1449.0,1449.0,1449.0,22.0
2013-10-02 11:44:24.300,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:24.400,1448.5,1448.5,1448.5,1448.5,3.0
2013-10-02 11:44:24.900,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:25.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:25.500,1448.5,1448.5,1448.5,1448.5,6.0
2013-10-02 11:44:26.500,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:27.000,1448.5,1448.5,1448.5,1448.5,4.0
2013-10-02 11:44:27.400,1448.5,1448.5,1448.5,1448.5,7.0
2013-10-02 11:44:28.400,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:30.900,1448.0,1448.0,1448.0,1448.0,14.0
2013-10-02 11:44:31.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:31.300,1449.0,1449.0,1449.0,1449.0,30.0
2013-10-02 11:44:31.400,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:32.000,1449.0,1449.0,1449.0,1449.0,6.0
2013-10-02 11:44:32.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:32.700,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:44:35.500,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:36.900,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:37.000,1449.0,1449.0,1448.5,1448.5,6.0
2013-10-02 11:44:40.900,1448.0,1448.0,1448.0,1448.0,16.0
2013-10-02 11:44:43.000,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:44:43.300,1448.0,1448.0,1448.0,1448.0,188.0
2013-10-02 11:44:43.400,1448.0,1448.0,1448.0,1448.0,491.0
2013-10-02 11:44:43.500,1448.0,1448.0,1448.0,1448.0,135.0
2013-10-02 11:44:43.600,1448.0,1448.25,1448.0,1448.0,69.0
2013-10-02 11:44:43.800,1448.0,1448.0,1448.0,1448.0,3.0
2013-10-02 11:44:44.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:44.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:44.300,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:45.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:45.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:44:45.700,1448.0,1448.0,1448.0,1448.0,102.0
2013-10-02 11:44:45.800,1448.25,1448.25,1448.25,1448.25,3.0
2013-10-02 11:44:50.800,1448.25,1448.25,1448.25,1448.25,14.0
2013-10-02 11:44:51.300,1448.25,1448.25,1448.25,1448.25,4.0
2013-10-02 11:44:55.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:58.500,1448.25,1448.25,1448.25,1448.25,3.0
2013-10-02 11:44:59.100,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:44:59.600,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:45:00.900,1448.25,1448.25,1448.25,1448.25,16.0
2013-10-02 11:45:04.300,1448.5,1448.5,1448.5,1448.5,6.0
2013-10-02 11:45:04.500,1448.0,1448.0,1448.0,1448.0,336.0
2013-10-02 11:45:04.600,1448.0,1448.25,1448.0,1448.25,252.0
2013-10-02 11:45:04.700,1448.25,1448.25,1448.25,1448.25,21.0
2013-10-02 11:45:07.400,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:45:10.900,1448.25,1448.25,1448.25,1448.25,15.0
2013-10-02 11:45:14.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:45:15.200,1448.5,1448.5,1448.5,1448.5,5.0
2013-10-02 11:45:15.800,1448.25,1448.25,1448.25,1448.25,15.0
2013-10-02 11:45:16.300,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:45:20.900,1448.25,1448.25,1448.25,1448.25,16.0
2013-10-02 11:45:21.700,1448.0,1448.25,1448.0,1448.25,658.0
2013-10-02 11:45:21.800,1448.0,1448.0,1448.0,1448.0,8.0
2013-10-02 11:45:23.000,1448.25,1448.25,1448.0,1448.0,3.0
2013-10-02 11:45:23.200,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:45:24.800,1448.0,1448.0,1448.0,1448.0,27.0
2013-10-02 11:45:25.000,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:45:25.100,1448.0,1448.0,1448.0,1448.0,20.0
2013-10-02 11:45:25.400,1448.25,1448.25,1448.0,1448.0,6.0
2013-10-02 11:45:28.600,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:45:28.700,1448.0,1448.0,1448.0,1448.0,20.0
2013-10-02 11:45:30.600,1448.0,1448.0,1448.0,1448.0,5.0
2013-10-02 11:45:30.900,1448.0,1448.0,1448.0,1448.0,12.0
2013-10-02 11:45:35.000,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:36.500,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:45:37.600,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:45:40.200,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:40.900,1448.0,1448.0,1448.0,1448.0,11.0
2013-10-02 11:45:41.000,1448.0,1448.0,1448.0,1448.0,4.0
2013-10-02 11:45:41.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:42.600,1448.0,1448.0,1448.0,1448.0,365.0
2013-10-02 11:45:42.800,1448.0,1448.0,1448.0,1448.0,41.0
2013-10-02 11:45:43.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:46.100,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:48.200,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:49.000,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:50.900,1448.0,1448.0,1448.0,1448.0,13.0
2013-10-02 11:45:51.800,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:52.000,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:45:54.000,1448.0,1448.0,1448.0,1448.0,5.0
2013-10-02 11:45:54.100,1448.25,1448.25,1448.25,1448.25,4.0
2013-10-02 11:45:55.900,1448.0,1448.0,1448.0,1448.0,75.0
2013-10-02 11:45:57.500,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:45:58.100,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:46:00.100,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:46:00.900,1448.0,1448.0,1448.0,1448.0,20.0
2013-10-02 11:46:01.200,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:46:02.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:03.100,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:46:05.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:07.000,1448.0,1448.0,1448.0,1448.0,506.0
2013-10-02 11:46:07.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:10.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:10.900,1448.25,1448.25,1448.25,1448.25,19.0
2013-10-02 11:46:11.300,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:11.900,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:12.000,1448.0,1448.0,1448.0,1448.0,80.0
2013-10-02 11:46:12.100,1448.0,1448.0,1448.0,1448.0,588.0
2013-10-02 11:46:12.400,1448.25,1448.25,1448.25,1448.25,8.0
2013-10-02 11:46:12.500,1448.25,1448.25,1448.25,1448.25,6.0
2013-10-02 11:46:16.000,1449.0,1449.0,1449.0,1449.0,110.0
2013-10-02 11:46:20.900,1448.25,1448.25,1448.25,1448.25,18.0
2013-10-02 11:46:21.400,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:46:21.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:23.400,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:24.400,1449.0,1449.0,1449.0,1449.0,20.0
2013-10-02 11:46:24.500,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:30.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:30.900,1448.25,1448.5,1448.25,1448.5,20.0
2013-10-02 11:46:31.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:31.700,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:35.000,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:35.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:36.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:37.600,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:46:40.900,1448.25,1448.25,1448.25,1448.25,15.0
2013-10-02 11:46:41.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:45.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:45.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:50.900,1448.0,1448.0,1448.0,1448.0,18.0
2013-10-02 11:46:51.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:52.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:52.500,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:46:56.100,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:59.200,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:46:59.600,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:46:59.700,1448.5,1448.5,1448.5,1448.5,2.0
2013-10-02 11:47:00.900,1448.0,1448.0,1448.0,1448.0,20.0
2013-10-02 11:47:01.900,1448.0,1448.0,1448.0,1448.0,221.0
2013-10-02 11:47:02.000,1448.0,1448.0,1448.0,1448.0,17.0
2013-10-02 11:47:02.100,1448.25,1448.25,1448.0,1448.0,13.0
2013-10-02 11:47:02.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:02.400,1448.0,1448.0,1448.0,1448.0,15.0
2013-10-02 11:47:03.300,1448.0,1448.0,1448.0,1448.0,26.0
2013-10-02 11:47:03.400,1448.0,1448.0,1448.0,1448.0,38.0
2013-10-02 11:47:06.500,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:06.800,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:10.900,1448.0,1448.0,1448.0,1448.0,11.0
2013-10-02 11:47:11.500,1448.0,1448.0,1448.0,1448.0,113.0
2013-10-02 11:47:12.700,1448.0,1448.0,1448.0,1448.0,96.0
2013-10-02 11:47:13.000,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:47:15.000,1448.0,1449.0,1448.0,1448.0,104.0
2013-10-02 11:47:15.300,1448.25,1448.25,1448.25,1448.25,3.0
2013-10-02 11:47:15.900,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:47:16.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:20.900,1448.0,1448.0,1448.0,1448.0,14.0
2013-10-02 11:47:24.800,1448.0,1448.25,1448.0,1448.25,316.0
2013-10-02 11:47:25.200,1448.5,1448.5,1448.5,1448.5,1.0
2013-10-02 11:47:30.900,1448.25,1448.25,1448.25,1448.25,19.0
2013-10-02 11:47:31.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:31.500,1448.0,1448.0,1448.0,1448.0,11.0
2013-10-02 11:47:31.900,1448.25,1448.25,1448.25,1448.25,2.0
2013-10-02 11:47:32.000,1448.25,1448.25,1448.25,1448.25,5.0
2013-10-02 11:47:32.300,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:33.300,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:33.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:33.800,1448.0,1448.0,1448.0,1448.0,6.0
2013-10-02 11:47:34.400,1448.0,1448.0,1448.0,1448.0,120.0
2013-10-02 11:47:34.500,1448.0,1448.0,1448.0,1448.0,527.0
2013-10-02 11:47:35.400,1448.0,1448.0,1448.0,1448.0,173.0
2013-10-02 11:47:35.500,1448.25,1448.25,1448.25,1448.25,10.0
2013-10-02 11:47:38.800,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:40.900,1448.0,1448.0,1448.0,1448.0,11.0
2013-10-02 11:47:41.000,1448.0,1448.0,1448.0,1448.0,5.0
2013-10-02 11:47:41.900,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:43.000,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:47:43.600,1448.0,1448.0,1448.0,1448.0,90.0
2013-10-02 11:47:44.800,1448.0,1448.0,1448.0,1448.0,245.0
2013-10-02 11:47:44.900,1448.0,1448.0,1448.0,1448.0,498.0
2013-10-02 11:47:45.100,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:47:46.300,1448.0,1448.0,1448.0,1448.0,185.0
2013-10-02 11:47:46.400,1448.0,1448.0,1448.0,1448.0,63.0
2013-10-02 11:47:48.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:47:48.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:49.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:50.900,1448.0,1448.0,1448.0,1448.0,15.0
2013-10-02 11:47:51.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:47:51.900,1448.0,1448.0,1448.0,1448.0,19.0
2013-10-02 11:47:52.900,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:47:56.200,1448.0,1448.0,1448.0,1448.0,3.0
2013-10-02 11:48:00.900,1448.0,1448.0,1448.0,1448.0,18.0
2013-10-02 11:48:02.300,1448.0,1448.0,1448.0,1448.0,5.0
2013-10-02 11:48:02.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:02.800,1448.0,1448.0,1448.0,1448.0,19.0
2013-10-02 11:48:03.300,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:04.400,1448.0,1448.0,1448.0,1448.0,7.0
2013-10-02 11:48:04.500,1448.0,1448.0,1448.0,1448.0,4.0
2013-10-02 11:48:04.900,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:07.400,1448.0,1448.0,1448.0,1448.0,272.0
2013-10-02 11:48:09.400,1448.0,1448.0,1448.0,1448.0,5.0
2013-10-02 11:48:09.600,1448.0,1448.0,1448.0,1448.0,5.0
2013-10-02 11:48:09.900,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:48:10.000,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:48:10.900,1448.0,1448.0,1448.0,1448.0,13.0
2013-10-02 11:48:12.000,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:48:12.500,1448.0,1448.0,1448.0,1448.0,271.0
2013-10-02 11:48:12.600,1448.0,1448.0,1448.0,1448.0,16.0
2013-10-02 11:48:12.700,1448.0,1448.0,1448.0,1448.0,33.0
2013-10-02 11:48:13.200,1448.0,1448.0,1448.0,1448.0,53.0
2013-10-02 11:48:13.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:13.900,1448.0,1448.0,1448.0,1448.0,9.0
2013-10-02 11:48:16.700,1448.0,1448.0,1448.0,1448.0,4.0
2013-10-02 11:48:19.800,1448.0,1448.0,1448.0,1448.0,404.0
2013-10-02 11:48:19.900,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:48:20.900,1447.75,1447.75,1447.75,1447.75,10.0
2013-10-02 11:48:22.600,1448.0,1448.0,1448.0,1448.0,272.0
2013-10-02 11:48:22.700,1448.0,1448.0,1448.0,1448.0,8.0
2013-10-02 11:48:22.800,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:22.900,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:23.000,1448.0,1448.0,1448.0,1448.0,6.0
2013-10-02 11:48:23.500,1448.25,1448.25,1448.25,1448.25,3.0
2013-10-02 11:48:23.600,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:23.800,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:25.000,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:48:26.900,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:27.100,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:29.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:29.500,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:30.900,1448.0,1448.0,1448.0,1448.0,15.0
2013-10-02 11:48:32.200,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:48:36.700,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:38.100,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:40.900,1448.0,1448.0,1448.0,1448.0,22.0
2013-10-02 11:48:41.200,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:44.700,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:45.200,1448.0,1448.0,1448.0,1448.0,1487.0
2013-10-02 11:48:45.300,1448.0,1448.25,1448.0,1448.25,156.0
2013-10-02 11:48:50.900,1448.0,1448.0,1448.0,1448.0,17.0
2013-10-02 11:48:51.000,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:51.200,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:51.400,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:52.200,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:48:52.400,1448.25,1448.25,1448.25,1448.25,1.0
2013-10-02 11:48:57.900,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:49:00.900,1448.0,1448.0,1448.0,1448.0,12.0
2013-10-02 11:49:01.200,1448.0,1448.0,1448.0,1448.0,350.0
2013-10-02 11:49:01.300,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:49:02.000,1448.0,1448.0,1448.0,1448.0,2.0
2013-10-02 11:49:06.300,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:49:06.400,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:49:08.500,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:49:10.900,1448.0,1448.0,1448.0,1448.0,15.0
2013-10-02 11:49:11.300,1448.0,1448.0,1448.0,1448.0,906.0
2013-10-02 11:49:11.400,1447.75,1447.75,1447.75,1447.75,20.0
2013-10-02 11:49:11.500,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:49:11.600,1447.75,1448.0,1447.75,1448.0,41.0
2013-10-02 11:49:11.700,1448.0,1448.0,1448.0,1448.0,15.0
2013-10-02 11:49:11.800,1447.75,1447.75,1447.75,1447.75,2.0
2013-10-02 11:49:11.900,1447.75,1447.75,1447.75,1447.75,8.0
2013-10-02 11:49:12.000,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:49:12.400,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:49:13.900,1448.0,1448.0,1448.0,1448.0,8.0
2013-10-02 11:49:16.300,1448.0,1448.0,1448.0,1448.0,3.0
2013-10-02 11:49:16.600,1447.75,1447.75,1447.75,1447.75,2.0
2013-10-02 11:49:18.800,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:49:20.800,1448.0,1448.0,1448.0,1448.0,12.0
2013-10-02 11:49:21.600,1447.75,1447.75,1447.75,1447.75,1.0
2013-10-02 11:49:24.000,1448.0,1448.0,1448.0,1448.0,10.0
2013-10-02 11:49:24.700,1448.0,1448.0,1448.0,1448.0,1.0
2013-10-02 11:49:25.900,1448.0,1448.0,1448.0,1448.0,50.0
